2.16	198.2897233
2.169	158.413988
2.178	141.3442527
2.187	107.0445173
2.196	106.579782
2.205	90.67204666
2.214	26.52331132
2.223	80.23257599
2.232	-25.68615935
2.241	14.79710531
2.25	40.98136998
2.259	68.81063464
2.268	-3.524100694
2.277	-55.28683603
2.286	22.07042863
2.295	-3.828306703
2.304	-76.39604204
2.313	-69.88977738
2.322	31.13148729
2.331	-32.42724805
2.34	18.53001662
2.349	-53.33971872
2.358	-49.55045406
2.367	6.482810607
2.376	-79.38192473
2.385	-29.17566007
2.394	-53.2513954
2.403	-11.58813074
2.412	-118.1158661
2.421	-30.01660141
2.43	-62.83233675
2.439	-101.5290721
2.448	-85.58680742
2.457	-47.26554276
2.466	-33.37827809
2.475	-108.9120134
2.484	-83.04874876
2.493	13.3965159
2.502	-23.47721944
2.511	19.00904523
2.52	-64.76569011
2.529	-43.15642545
2.538	-67.94716078
2.547	-72.93389612
2.556	-13.52263145
2.565	-23.58536679
2.574	-120.8181021
2.583	-21.85183746
2.592	-42.3895728
2.601	-51.98730813
2.61	-80.67504347
2.619	3.831221193
2.628	19.82848586
2.637	-30.79024948
2.646	12.14201518
2.655	-39.10172015
2.664	8.423544511
2.673	-12.34519082
2.682	-103.7519262
2.691	-25.5006615
2.7	-56.11839683
2.709	17.12686783
2.718	-27.46786751
2.727	-10.41660284
2.736	-46.14633818
2.745	-60.71307351
2.754	16.91119115
2.763	-86.21954419
2.772	-15.02927952
2.781	-77.58701486
2.79	39.1452498
2.799	-19.35548553
2.808	11.88777913
2.817	-44.2179562
2.826	-30.43769154
2.835	-1.035426877
2.844	23.41583779
2.853	-30.24189755
2.862	-49.43763289
2.871	-38.87536822
2.88	-60.25210356
2.889	4.736161106
2.898	-5.130574231
2.907	-92.53230957
2.916	-26.1140449
2.925	-56.33878024
2.934	-24.48851558
2.943	-30.38625091
2.952	-61.45098625
2.961	-21.84372158
2.97	-74.92845692
2.979	-100.3981923
2.988	-35.01692759
2.997	14.63533707
3.006	-48.11839827
3.015	-78.9331336
3.024	-10.38786894
3.033	-11.21060427
3.042	28.77266039
3.051	-13.53407495
3.06	-8.190810283
3.069	-15.87654562
3.078	-14.08928096
3.087	-12.30201629
3.096	-9.406751628
3.105	1.299513036
3.114	17.5107777
3.123	-5.689957637
3.132	-58.02369297
3.141	14.39957169
3.15	4.193836355
3.159	35.50810102
3.168	25.80236568
3.177	-19.47136965
3.186	-15.57510499
3.195	-20.97384033
3.204	23.83542434
3.213	-26.103311
3.222	11.68095366
3.231	-9.391781671
3.24	39.49248299
3.249	-43.35225234
3.258	-6.94398768
3.267	-42.08372302
3.276	-46.10545835
3.285	32.85980631
3.294	-15.13092903
3.303	34.70033564
3.312	37.9356003
3.321	-13.48713503
3.33	6.17312963
3.339	41.54539429
3.348	4.063658958
3.357	-14.84707638
3.366	-35.56281171
3.375	8.835452949
3.384	22.99071761
3.393	-54.86701772
3.402	-4.40975306
3.411	10.0325116
3.42	15.34077627
3.429	-40.21095907
3.438	-11.7566944
3.447	2.542570259
3.456	-35.31416508
3.465	-23.07090041
3.474	65.43836425
3.483	21.39762891
3.492	1.128893578
3.501	8.582158242
3.51	-15.40457709
3.519	23.48868757
3.528	34.81995223
3.537	-8.398783103
3.546	25.09648156
3.555	118.6107462
3.564	18.92901089
3.573	38.53627555
3.582	11.60054022
3.591	6.828804879
3.6	34.69306954
3.609	-3.002665793
3.618	89.86859887
3.627	49.72386353
3.636	45.1481282
3.645	27.45339286
3.654	15.54865753
3.663	38.81992219
3.672	5.164186853
3.681	-14.17554848
3.69	-24.82828382
3.699	23.41198084
3.708	-9.582754492
3.717	-39.07448983
3.726	19.40777484
3.735	-30.3699605
3.744	-9.851695837
3.753	34.86856883
3.762	-28.99416651
3.771	-4.990901845
3.78	-55.25163718
3.789	-12.35537252
3.798	37.76289215
3.807	-3.40084319
3.816	-2.292578527
3.825	2.318686137
3.834	-11.2120492
3.843	55.02721546
3.852	-6.333519872
3.861	-18.18325521
3.87	-4.724990544
3.879	55.68827412
3.888	-5.458461216
3.897	83.26680345
3.906	8.322068111
3.915	83.26633277
3.924	28.82259744
3.933	31.4138621
3.942	23.90712677
3.951	14.16539143
3.96	25.08665609
3.969	79.36792076
3.978	73.45218542
3.987	37.99045008
3.996	16.91671475
4.005	64.88997941
4.014	-7.194755924
4.023	38.77550874
4.032	-18.8492266
4.041	83.35203807
4.05	42.85030273
4.059	24.7795674
4.068	72.35983206
4.077	48.23009672
4.086	21.61536139
4.095	-39.97737395
4.104	-9.610109286
4.113	18.63015538
4.122	20.34542004
4.131	77.71968471
4.14	67.69294937
4.149	16.37721403
4.158	90.9104787
4.167	67.88874336
4.176	107.175008
4.185	243.4612727
4.194	362.2665374
4.203	574.462802
4.212	684.1530667
4.221	670.9083313
4.23	656.859596
4.239	655.0358607
4.248	672.3911253
4.257	667.20739
4.266	696.8596547
4.275	644.0609193
4.284	689.745184
4.293	631.7634487
4.302	687.4927133
4.311	635.962978
4.32	641.2532426
4.329	641.5925073
4.338	586.380772
4.347	549.7040366
4.356	604.8793013
4.365	610.312566
4.374	611.0808306
4.383	656.0690953
4.392	618.17636
4.401	496.9936246
4.41	588.3628893
4.419	582.3751539
4.428	606.9874186
4.437	569.2556833
4.446	630.4009479
4.455	629.7032126
4.464	554.1334773
4.473	544.3747419
4.482	512.0940066
4.491	534.7222713
4.5	575.4205359
4.509	562.4798006
4.518	610.6670652
4.527	568.3773299
4.536	645.6095946
4.545	587.4478592
4.554	540.3331239
4.563	466.7113886
4.572	520.3676532
4.581	513.0929179
4.59	485.1561826
4.599	490.0894472
4.608	520.6527119
4.617	523.3689765
4.626	440.7752412
4.635	426.1725059
4.644	504.8877705
4.653	450.8910352
4.662	433.3032999
4.671	456.3245645
4.68	402.0598292
4.689	471.1410939
4.698	386.9203585
4.707	430.7286232
4.716	404.2748878
4.725	404.5431525
4.734	388.7424172
4.743	380.7166818
4.752	291.6339465
4.761	320.1252112
4.77	354.9064758
4.779	336.2997405
4.788	287.8440052
4.797	292.4552698
4.806	278.9785345
4.815	275.1707992
4.824	273.5270638
4.833	247.9493285
4.842	314.6535931
4.851	258.4048578
4.86	273.0071225
4.869	237.2603871
4.878	187.3926518
4.887	193.9699165
4.896	195.6671811
4.905	201.9944458
4.914	8.315710453
4.923	164.9059751
4.932	140.2402398
4.941	34.67850444
4.95	27.92176911
4.959	-7.896966228
4.968	44.07929844
4.977	7.723563099
4.986	-48.11317224
4.995	33.24709243
5.004	-33.20764291
5.013	6.311621754
5.022	-55.42511358
5.031	-52.56484892
5.04	-21.08958425
5.049	-82.48631959
5.058	-35.87205493
5.067	-64.88079026
5.076	-72.5135256
5.085	-37.62426094
5.094	-63.75599627
5.103	-22.89673161
5.112	-78.09046694
5.121	-144.3842023
5.13	-55.64193762
5.139	-76.57167295
5.148	-47.63440829
5.157	-30.01114363
5.166	-29.13587896
5.175	-2.272614298
5.184	-13.83634963
5.193	-53.83808497
5.202	-128.1388203
5.211	-38.82455564
5.22	-34.73129098
5.229	-78.70102632
5.238	-75.10876165
5.247	-105.226497
5.256	-110.2842323
5.265	-92.30396766
5.274	-102.813703
5.283	-72.42843833
5.292	-78.81017367
5.301	-101.169909
5.31	-25.45764434
5.319	-69.99837968
5.328	-76.84511501
5.337	-31.01685035
5.346	-49.19458569
5.355	-47.90832102
5.364	-66.19305636
5.373	-66.3897917
5.382	-146.481527
5.391	-4.511262368
5.4	-48.6419977
5.409	-70.55473304
5.418	-110.4674684
5.427	-45.13920371
5.436	-11.66193905
5.445	-71.82467438
5.454	-63.65740972
5.463	-84.30114506
5.472	-16.18488039
5.481	-46.15961573
5.49	-31.23535107
5.499	-98.1360864
5.508	52.23417826
5.517	-30.10955707
5.526	-36.88429241
5.535	-70.16502775
5.544	-4.818763084
5.553	5.86950158
5.562	15.57376624
5.571	-67.12696909
5.58	15.01929557
5.589	19.39856024
5.598	-24.5891751
5.607	-34.50891044
5.616	-89.00564577
5.625	-20.33538111
5.634	-12.40011645
5.643	-40.99785178
5.652	-53.47358712
5.661	-68.57732245
5.67	-39.24705779
5.679	47.85120687
5.688	47.06447154
5.697	-29.5242638
5.706	-43.32299914
5.715	41.30826553
5.724	-26.11146981
5.733	-3.876205144
5.742	-32.50994048
5.751	27.06232418
5.76	-45.89841115
5.769	-27.41714649
5.778	39.60911817
5.787	-6.522617162
5.796	39.4116475
5.805	25.66691217
5.814	9.133176829
5.823	44.38044149
5.832	44.91570616
5.841	72.51297082
5.85	-46.25776452
5.859	46.91750015
5.868	-10.54623519
5.877	35.49602948
5.886	6.52229414
5.895	13.7425588
5.904	23.12682347
5.913	6.182088131
5.922	51.22335279
5.931	51.25861746
5.94	6.145882122
5.949	40.44514679
5.958	3.46441145
5.967	15.20667611
5.976	41.78494078
5.985	56.22620544
5.994	34.9564701
6.003	-26.72526523
6.012	-7.101000568
6.021	28.6822641
6.03	31.38052876
6.039	93.90279342
6.048	37.61805809
6.057	59.42432275
6.066	10.84358741
6.075	19.20785208
6.084	-35.94988326
6.093	-13.41161859
6.102	35.61564607
6.111	8.035910734
6.12	-35.4148246
6.129	3.048440061
6.138	66.05370472
6.147	60.35096939
6.156	18.88423405
6.165	-4.941501284
6.174	45.30076338
6.183	-2.278971956
6.192	-30.14370729
6.201	11.85855737
6.21	-10.60817796
6.219	49.4470867
6.228	0.472351363
6.237	62.36861603
6.246	44.61988069
6.255	42.20714535
6.264	36.30841002
6.273	-17.93832532
6.282	-3.890060655
6.291	3.992204009
6.3	23.63546867
6.309	45.17273334
6.318	63.778998
6.327	65.28026266
6.336	74.75252733
6.345	9.710791992
6.354	53.89405666
6.363	49.72932132
6.372	65.85058598
6.381	-20.13914935
6.39	22.04211531
6.399	-49.55962003
6.408	34.98264464
6.417	60.3449093
6.426	17.75117397
6.435	61.70243863
6.444	48.72670329
6.453	21.30796796
6.462	38.52023262
6.471	27.79549728
6.48	2.039761948
6.489	33.99702661
6.498	20.48429128
6.507	31.88755594
